inventory_id,warehouse_id,warehouse_city,warehouse_state,product_id,available_stock,reserved_stock,safety_stock,reorder_level,inventory_status,last_updated
INV000196,WH004,Curitiba,PR,55610b8b7d48294e69fc23f513dfbe98,391,28,15,40,IN_STOCK,2018-11-27 07:00:00
INV000197,WH005,Porto Alegre,RS,68bfdbfe84f03af17733b10362f10020,482,23,15,50,IN_STOCK,2018-12-13 14:00:00
INV000198,WH004,Curitiba,PR,5fb61f482620cb672f5e586bb132eae9,312,26,30,50,IN_STOCK,2018-10-26 19:00:00
INV000199,WH002,Rio de Janeiro,RJ,a5bc1334f1762ce0a844f3f694dc08e1,16,3,20,20,LOW_STOCK,2018-12-06 03:00:00
INV000200,WH003,Belo Horizonte,MG,701ff123e9085dcc9c2f833efded6374,174,32,25,30,IN_STOCK,2018-11-25 02:00:00
INV000201,WH002,Rio de Janeiro,RJ,73b499a2f5002c0a2158a478cc5a096c,2,0,25,40,LOW_STOCK,2018-11-17 07:00:00
INV000202,WH004,Curitiba,PR,42f14eda412436b96cde4f4025ed5f25,0,0,20,0,DISCONTINUED,2018-11-10 03:00:00
INV000203,WH006,Salvador,BA,47969dd948e918289f809be899ddfb4c,105,18,10,30,IN_STOCK,2018-11-30 22:00:00
INV000204,WH002,Rio de Janeiro,RJ,446295cf6f689d4db477145815362608,284,0,30,50,IN_STOCK,2018-10-03 08:00:00
INV000205,WH002,Rio de Janeiro,RJ,280c05c66173c2b377f3e449e33abc6d,68,7,25,75,LOW_STOCK,2018-10-31 09:00:00
INV000206,WH001,Sao Paulo,SP,4a96de21ccfb22ebe1c56992acbbd7fc,382,29,30,50,IN_STOCK,2018-12-03 19:00:00
INV000207,WH005,Porto Alegre,RS,c45a1de8cdb00af9ba1f3c097561b77a,374,9,15,75,IN_STOCK,2018-10-01 19:00:00
INV000208,WH003,Belo Horizonte,MG,1b37262ebd1307a6c9aab9aca8584e76,150,33,10,50,IN_STOCK,2018-10-09 16:00:00
INV000209,WH005,Porto Alegre,RS,04869307f7e7dc5b07f1d83406ade1e5,363,24,10,75,IN_STOCK,2018-10-06 20:00:00
INV000210,WH004,Curitiba,PR,8bb6ace4cf2411747ea1cfecad5a458d,0,0,20,0,DISCONTINUED,2018-11-15 02:00:00
INV000211,WH003,Belo Horizonte,MG,21db47f6493b06e8e7fc562ec9890e77,420,21,30,20,IN_STOCK,2018-11-15 17:00:00
INV000212,WH003,Belo Horizonte,MG,f4d705aa95ccca448e5b0deb6e5290ba,27,22,25,30,LOW_STOCK,2018-10-24 04:00:00
INV000213,WH001,Sao Paulo,SP,bbaef2eadf31fe3ea6702077398be06c,73,12,20,50,IN_STOCK,2018-10-26 01:00:00
INV000214,WH003,Belo Horizonte,MG,3fc3d637781e5d185455013606a6e2cd,0,0,25,75,OUT_OF_STOCK,2018-12-09 15:00:00
INV000215,WH003,Belo Horizonte,MG,21d325f98c6505a72b1bcf363f3d3f88,181,3,20,30,IN_STOCK,2018-11-12 08:00:00
INV000216,WH001,Sao Paulo,SP,f6691c7e7a0c12d28003c97608dfe605,259,24,25,50,IN_STOCK,2018-10-24 15:00:00
INV000217,WH006,Salvador,BA,c615805546392ec3b8a20c6590c4d400,216,27,10,75,IN_STOCK,2018-12-17 05:00:00
INV000218,WH005,Porto Alegre,RS,6e9c52b407fea24064f7ab2b144fbf8c,65,18,20,20,IN_STOCK,2018-12-17 22:00:00
INV000219,WH004,Curitiba,PR,e07f6e9343cad06f34d0a7a09eeac4d7,234,2,25,50,IN_STOCK,2018-11-15 19:00:00
INV000220,WH004,Curitiba,PR,80fc21f90a43fdcfc623f11f5457db10,63,23,25,20,IN_STOCK,2018-12-26 05:00:00
INV000221,WH001,Sao Paulo,SP,9cafef108028ea326352e901a8b729a7,427,2,25,75,IN_STOCK,2018-10-31 20:00:00
INV000222,WH003,Belo Horizonte,MG,dd783a33bc94bef9c728611320d559e7,96,9,30,75,IN_STOCK,2018-11-17 11:00:00
INV000223,WH004,Curitiba,PR,ec019a7e1feb42072e2a07b6317c7edb,150,23,30,75,IN_STOCK,2018-12-23 08:00:00
INV000224,WH002,Rio de Janeiro,RJ,20424e1f503b9ceeeee60b717b11ec36,0,0,15,20,OUT_OF_STOCK,2018-11-19 17:00:00
INV000225,WH001,Sao Paulo,SP,795ed173180b101b114960e572d2181f,405,13,25,40,IN_STOCK,2018-11-06 22:00:00
INV000226,WH004,Curitiba,PR,40a75445dcf4958b8c9b3dac6898094b,471,28,10,30,IN_STOCK,2018-11-26 02:00:00
INV000227,WH006,Salvador,BA,fff0a542c3c62682f23305214eaeaa24,0,0,20,40,OUT_OF_STOCK,2018-12-10 17:00:00
INV000228,WH003,Belo Horizonte,MG,21419fbb5e6e21591c1dc83cb75aec07,23,11,15,30,LOW_STOCK,2018-10-16 06:00:00
INV000229,WH002,Rio de Janeiro,RJ,d801448d8cf48fd15a66dc8779d47241,68,35,20,50,IN_STOCK,2018-11-29 17:00:00
INV000230,WH002,Rio de Janeiro,RJ,d1fbb5683c8e93f314d0f2bf40d07761,58,25,20,20,IN_STOCK,2018-12-01 16:00:00
INV000231,WH004,Curitiba,PR,4e7f36f28c51e114a343625b628dd429,117,20,15,75,IN_STOCK,2018-11-27 14:00:00
INV000232,WH006,Salvador,BA,58bef3ad35aed45b92cf03510e6cf5ce,484,40,30,30,IN_STOCK,2018-10-17 13:00:00
INV000233,WH005,Porto Alegre,RS,532d7f19b8005e415f5b98a1cf4a8690,4,1,30,20,LOW_STOCK,2018-10-21 10:00:00
INV000234,WH006,Salvador,BA,aedb7e30007f6051c5b3f97156b0848a,225,16,10,75,IN_STOCK,2018-12-10 08:00:00
INV000235,WH002,Rio de Janeiro,RJ,c752f2bc46ad4b389290cf5828a1db62,353,32,10,75,IN_STOCK,2018-12-15 18:00:00
INV000236,WH002,Rio de Janeiro,RJ,7207700449f2433076d70a5b1c004eb4,448,21,30,75,IN_STOCK,2018-12-12 01:00:00
INV000237,WH001,Sao Paulo,SP,582dfc3697c5f834a5ddf28460ba9222,215,36,15,75,IN_STOCK,2018-12-21 00:00:00
INV000238,WH004,Curitiba,PR,54910b8287ecea5f93a008ebfa94a15c,38,30,20,75,LOW_STOCK,2018-12-27 12:00:00
INV000239,WH003,Belo Horizonte,MG,ecaae002060173ec59f5b168cbd55d70,105,26,25,20,IN_STOCK,2018-10-27 10:00:00
INV000240,WH005,Porto Alegre,RS,9e48435521202c8795e21ac42efcc761,420,25,20,40,IN_STOCK,2018-11-17 16:00:00
INV000241,WH005,Porto Alegre,RS,f46c384460008df0071849d01b39834f,273,17,10,30,IN_STOCK,2018-10-19 03:00:00
INV000242,WH001,Sao Paulo,SP,4fe53f6c123977ffa0dda91a2962c9e8,497,26,30,50,IN_STOCK,2018-10-21 10:00:00
INV000243,WH005,Porto Alegre,RS,7aeb83cae61b0e94e6426cba2598ad9e,425,31,15,30,IN_STOCK,2018-11-29 15:00:00
INV000244,WH003,Belo Horizonte,MG,3fc23ad64a8ee1f1451c8c44932c5d22,226,29,30,20,IN_STOCK,2018-10-28 18:00:00
INV000245,WH003,Belo Horizonte,MG,e10758160da97891c2fdcbc35f0f031d,298,30,30,40,IN_STOCK,2018-10-02 03:00:00
INV000246,WH004,Curitiba,PR,dccef777bc505f2eca720502c209988d,417,25,20,40,IN_STOCK,2018-11-21 01:00:00
INV000247,WH005,Porto Alegre,RS,b6be875acca0b4862cae6479c5d9e6fa,328,4,20,40,IN_STOCK,2018-11-27 17:00:00
INV000248,WH003,Belo Horizonte,MG,84e1b9c6ba2ed178bd217097b41f1251,16,3,15,75,LOW_STOCK,2018-11-13 17:00:00
INV000249,WH003,Belo Horizonte,MG,93c285dad77a797cf2193ead6afbe107,343,25,30,30,IN_STOCK,2018-10-06 01:00:00
INV000250,WH002,Rio de Janeiro,RJ,1ba7948f3aa31cdaf78a4885f3c5385a,320,9,25,50,IN_STOCK,2018-12-05 04:00:00
INV000251,WH003,Belo Horizonte,MG,6a61a5d77a8571a0646e8c0f75f572f4,0,0,15,40,OUT_OF_STOCK,2018-12-18 23:00:00
INV000252,WH003,Belo Horizonte,MG,0e40b1ed4cfd3da1962ec91913e54ba8,340,31,30,75,IN_STOCK,2018-11-08 15:00:00
INV000253,WH001,Sao Paulo,SP,2de8789bf8abcd2f6c7866f9429b1986,238,19,30,20,IN_STOCK,2018-12-28 20:00:00
INV000254,WH001,Sao Paulo,SP,d394d30215872be4cda2c67c1ce5b981,380,36,30,40,IN_STOCK,2018-10-07 18:00:00
INV000255,WH004,Curitiba,PR,9181a16945ef449aa81212d5139945ec,476,9,25,75,IN_STOCK,2018-11-01 01:00:00
INV000256,WH005,Porto Alegre,RS,b166907a5770631b7deedd0891b1b7ab,0,0,15,20,OUT_OF_STOCK,2018-11-10 13:00:00
INV000257,WH002,Rio de Janeiro,RJ,302a19dacdbb5ed2f74f9dee8126ef79,245,39,30,30,IN_STOCK,2018-10-08 22:00:00
INV000258,WH002,Rio de Janeiro,RJ,1fb2c1a0d7f863e0644077cb5d8f80df,246,33,25,75,IN_STOCK,2018-10-23 14:00:00
INV000259,WH005,Porto Alegre,RS,0a17941f41b99d2f070fab54b458a4a4,391,39,20,40,IN_STOCK,2018-11-01 08:00:00
INV000260,WH005,Porto Alegre,RS,98190f6a2c3253d07ca86525bb238162,439,13,20,40,IN_STOCK,2018-12-02 10:00:00
INV000261,WH004,Curitiba,PR,a18a23a783fb7576a8f0f6fbc2ae2b58,192,36,10,40,IN_STOCK,2018-11-18 12:00:00
INV000262,WH003,Belo Horizonte,MG,e2c3ed9aaddfd2312a6a5fe9b3ddadd3,0,0,20,30,OUT_OF_STOCK,2018-10-11 11:00:00
INV000263,WH004,Curitiba,PR,71c808620fa8dafbe6cd6c638cc67567,164,34,15,50,IN_STOCK,2018-12-11 22:00:00
INV000264,WH003,Belo Horizonte,MG,25cdef5b1428725aa16b8b9a6fbd72ca,459,15,30,75,IN_STOCK,2018-12-25 16:00:00
INV000265,WH002,Rio de Janeiro,RJ,a1bf559ac1eab015ba992bd76d9d76c7,76,21,25,20,IN_STOCK,2018-10-13 21:00:00
INV000266,WH002,Rio de Janeiro,RJ,3b82733180834cc02658403163260204,160,30,25,75,IN_STOCK,2018-10-26 09:00:00
INV000267,WH003,Belo Horizonte,MG,eca3036ef7ba11b3331c334b7053fe13,489,36,10,20,IN_STOCK,2018-10-05 05:00:00
INV000268,WH004,Curitiba,PR,6b75ce117b8fcc75289cb6cbe589de6c,30,26,10,30,LOW_STOCK,2018-12-03 05:00:00
INV000269,WH006,Salvador,BA,23ab7bb9eac81e85ec43ed71064cf7ce,0,0,10,40,OUT_OF_STOCK,2018-12-12 19:00:00
INV000270,WH001,Sao Paulo,SP,5cfe07a11fd4f35d3c5ca21cd60cee6e,0,0,20,40,OUT_OF_STOCK,2018-12-22 17:00:00
INV000271,WH005,Porto Alegre,RS,78119fbfa709d07b86f5ccf15043c6d6,470,29,30,30,IN_STOCK,2018-10-15 10:00:00
INV000272,WH002,Rio de Janeiro,RJ,9138555a5066b7f16bf15e75c7db067c,412,0,15,40,IN_STOCK,2018-11-07 18:00:00
INV000273,WH006,Salvador,BA,1ec5373950b7877c5de483a123223810,347,27,25,30,IN_STOCK,2018-10-12 12:00:00
INV000274,WH006,Salvador,BA,34607082301052079a3bffcd12c5ecfb,279,15,20,30,IN_STOCK,2018-11-19 07:00:00
INV000275,WH004,Curitiba,PR,4ceab0364ce2bef8363b89f4719bbff7,199,36,30,40,IN_STOCK,2018-12-23 11:00:00
INV000276,WH006,Salvador,BA,c9fe02894880831f6f28d5ac212d036f,263,10,20,20,IN_STOCK,2018-12-04 22:00:00
INV000277,WH003,Belo Horizonte,MG,3c883b9d3fd2d0ce448d4136349dc0a4,233,14,30,40,IN_STOCK,2018-10-18 15:00:00
INV000278,WH002,Rio de Janeiro,RJ,98d0e0ca6213edc063889593a2475e36,271,35,25,75,IN_STOCK,2018-12-08 21:00:00
INV000279,WH002,Rio de Janeiro,RJ,f2c1df0fc307ec60e3321c708c1dcac3,483,33,10,75,IN_STOCK,2018-12-30 11:00:00
INV000280,WH001,Sao Paulo,SP,622d3b263cd40b06e1eeea144fb83f19,2,2,30,20,LOW_STOCK,2018-12-08 04:00:00
INV000281,WH002,Rio de Janeiro,RJ,15cd31f93b25e5a517f05b1af31d353f,306,13,10,75,IN_STOCK,2018-12-02 02:00:00
INV000282,WH005,Porto Alegre,RS,cd7701670288642f7be9437dec9034c1,257,32,15,20,IN_STOCK,2018-12-12 01:00:00
INV000283,WH005,Porto Alegre,RS,3519403062e217f433e0bbdc52e0b19f,415,25,10,40,IN_STOCK,2018-10-01 23:00:00
INV000284,WH002,Rio de Janeiro,RJ,37dffde0476450e75dae423136954b0f,241,4,20,20,IN_STOCK,2018-10-08 02:00:00
INV000285,WH004,Curitiba,PR,d68bd4dedccc5545b1ff6629de8fb021,147,26,15,50,IN_STOCK,2018-11-18 14:00:00
INV000286,WH004,Curitiba,PR,e4c0d69bafff0157f574aae9a147a8c1,148,7,20,75,IN_STOCK,2018-12-08 12:00:00
INV000287,WH005,Porto Alegre,RS,b6b4ab44d1f3c2a645abbda76af2a993,462,1,10,30,IN_STOCK,2018-11-29 21:00:00
INV000288,WH006,Salvador,BA,d19d6968c8fa843da04bf9c9d23c312f,274,15,15,75,IN_STOCK,2018-10-20 08:00:00
INV000289,WH002,Rio de Janeiro,RJ,de984954e2e130136bcf8988bc973d90,0,0,10,20,OUT_OF_STOCK,2018-11-23 19:00:00
INV000290,WH001,Sao Paulo,SP,c6336fa91fbd87c359e44f5dca5a90ed,76,2,30,20,IN_STOCK,2018-12-26 22:00:00
INV000291,WH001,Sao Paulo,SP,d10abea506594de1dd5ea21851f94062,230,14,25,20,IN_STOCK,2018-10-08 04:00:00
INV000292,WH005,Porto Alegre,RS,4bae12e58c9b828e1302a2cad437b80a,0,0,15,0,DISCONTINUED,2018-12-13 10:00:00
INV000293,WH005,Porto Alegre,RS,aba0932cedf32b2a7b6b832f11769613,166,9,20,40,IN_STOCK,2018-12-06 07:00:00
INV000294,WH004,Curitiba,PR,f777c903946dd86fd00cd5b32ec3e907,310,11,30,20,IN_STOCK,2018-11-24 17:00:00
INV000295,WH004,Curitiba,PR,39e3b9b12cd0bf8ee681bbc1c130feb5,374,33,25,40,IN_STOCK,2018-11-23 13:00:00
INV000296,WH002,Rio de Janeiro,RJ,2e511b5741ab14e7f5294df6f1310b03,421,30,30,30,IN_STOCK,2018-10-29 09:00:00
INV000297,WH006,Salvador,BA,74f250adf8f41738ca96718232a41499,84,26,30,50,IN_STOCK,2018-12-11 16:00:00
INV000298,WH002,Rio de Janeiro,RJ,f16ced867a24a244afefb5b867f337df,149,5,20,40,IN_STOCK,2018-11-17 02:00:00
INV000299,WH005,Porto Alegre,RS,1ce0e963805e3c170485768e8b09fe65,61,24,20,30,IN_STOCK,2018-12-17 01:00:00
INV000300,WH001,Sao Paulo,SP,794de06c32a626a5692ff50e4985d36f,450,13,30,75,IN_STOCK,2018-11-12 09:00:00
INV000301,WH001,Sao Paulo,SP,a530b23a71594d0d986a30359e207762,414,30,10,30,IN_STOCK,2018-12-29 19:00:00
INV000302,WH006,Salvador,BA,d294bd539d8c70342149beb38b767afc,317,18,20,30,IN_STOCK,2018-12-08 20:00:00
INV000303,WH003,Belo Horizonte,MG,fe9184887637170f6da65623475d6a66,307,29,25,40,IN_STOCK,2018-11-30 10:00:00
INV000304,WH002,Rio de Janeiro,RJ,3da6f3c6c1ac8c36ff45b1a493a44e82,78,14,30,50,IN_STOCK,2018-10-03 08:00:00
INV000305,WH005,Porto Alegre,RS,8a4667ce8c036b0d54dd65a38298bfc0,0,0,25,75,OUT_OF_STOCK,2018-10-26 10:00:00
INV000306,WH002,Rio de Janeiro,RJ,26d114f0b4f14f5e3b3db0e211019777,290,21,30,30,IN_STOCK,2018-12-02 23:00:00
INV000307,WH006,Salvador,BA,ef22b718807d8b96162d9b021912f178,141,10,20,50,IN_STOCK,2018-12-09 15:00:00
INV000308,WH002,Rio de Janeiro,RJ,599e5320aef0c7dd9e3fed9b2f673d41,8,0,30,75,LOW_STOCK,2018-10-10 21:00:00
INV000309,WH001,Sao Paulo,SP,acfc0fd945c522a0d2266d45bcdd91c6,125,4,15,50,IN_STOCK,2018-10-02 06:00:00
INV000310,WH005,Porto Alegre,RS,2029248294c186017ecfc48cecd47bbd,341,30,30,20,IN_STOCK,2018-10-03 00:00:00
INV000311,WH005,Porto Alegre,RS,e8f22df5fa5b454907286aa61d6216a8,33,17,30,20,IN_STOCK,2018-11-06 00:00:00
INV000312,WH005,Porto Alegre,RS,4da06dee0a480b5d666886ea00b4d9b3,12,1,10,50,LOW_STOCK,2018-10-31 06:00:00
INV000313,WH005,Porto Alegre,RS,39d5f0edfbb6ee4d1c524dd620c0bc7a,181,5,25,40,IN_STOCK,2018-11-21 14:00:00
INV000314,WH005,Porto Alegre,RS,185013b2b9237c14bd26a394d9fda023,188,2,10,30,IN_STOCK,2018-11-18 12:00:00
INV000315,WH005,Porto Alegre,RS,3d1e658dd7dc71b44b125bdd18236fb3,384,5,15,20,IN_STOCK,2018-11-25 20:00:00
INV000316,WH003,Belo Horizonte,MG,5e459bd31247ee46fa95b09556600a6a,483,2,30,20,IN_STOCK,2018-12-28 18:00:00
INV000317,WH004,Curitiba,PR,bb31a27a0b24236c8ce7e0c6264c51ec,375,34,20,20,IN_STOCK,2018-10-05 05:00:00
INV000318,WH003,Belo Horizonte,MG,99a5e7a2c16478ff3f0ea9c20eb2820f,335,25,15,30,IN_STOCK,2018-11-08 05:00:00
INV000319,WH005,Porto Alegre,RS,8a2d3285de64b2117fbf83784acd09fc,401,21,30,50,IN_STOCK,2018-10-18 22:00:00
INV000320,WH006,Salvador,BA,fdac82e439dafa5f87a9547581532380,72,27,10,40,IN_STOCK,2018-10-10 10:00:00
INV000321,WH005,Porto Alegre,RS,b3f29e4bbae3c829f7c4231074c307ee,283,1,20,75,IN_STOCK,2018-11-27 15:00:00
INV000322,WH002,Rio de Janeiro,RJ,115bc0865dc675638645e1ab5311e30c,276,37,15,50,IN_STOCK,2018-10-11 19:00:00
INV000323,WH003,Belo Horizonte,MG,e71ba6dc5ef4b3bada7ee8d17304d31e,67,9,20,20,IN_STOCK,2018-12-21 04:00:00
INV000324,WH006,Salvador,BA,062597771ee91356ea34084f28c03a4b,99,0,10,40,IN_STOCK,2018-11-26 11:00:00
INV000325,WH003,Belo Horizonte,MG,8d51190d4e52d32e6abf3d0551501114,120,28,25,20,IN_STOCK,2018-12-05 13:00:00
INV000326,WH001,Sao Paulo,SP,10d43b23591dde746f32fe6a7beb5bfb,328,38,10,40,IN_STOCK,2018-11-11 12:00:00
INV000327,WH001,Sao Paulo,SP,b0cd550945da1de6eb9cb69595d540df,453,35,10,50,IN_STOCK,2018-11-01 18:00:00
INV000328,WH005,Porto Alegre,RS,e83ded7d97b96d338c4e72bb1ff7676c,141,17,15,50,IN_STOCK,2018-12-03 04:00:00
INV000329,WH001,Sao Paulo,SP,ce130b350f529a1d6288f927da7404ea,260,30,20,40,IN_STOCK,2018-11-16 08:00:00
INV000330,WH002,Rio de Janeiro,RJ,c04b8195870068ff5c495f269a0bc993,359,12,30,50,IN_STOCK,2018-10-18 09:00:00
INV000331,WH001,Sao Paulo,SP,454157d7294823cc44ad21d4fe31474a,0,0,30,40,OUT_OF_STOCK,2018-11-12 14:00:00
INV000332,WH003,Belo Horizonte,MG,f0737b524fe6b57f2ad4f174ce23a62c,149,20,20,75,IN_STOCK,2018-12-28 06:00:00
INV000333,WH004,Curitiba,PR,bc4a074ab7a7ff14e98fa64671a79dc0,218,40,20,50,IN_STOCK,2018-12-13 07:00:00
INV000334,WH003,Belo Horizonte,MG,6c3fc3c928cf7d57418923ffea326d9a,241,36,10,50,IN_STOCK,2018-12-09 05:00:00
INV000335,WH006,Salvador,BA,dc582e9ac5036846acfeeb3093b17aa7,397,13,25,20,IN_STOCK,2018-11-07 22:00:00
INV000336,WH001,Sao Paulo,SP,e84fb20fe338824c220166d3cd562cbd,44,8,25,50,LOW_STOCK,2018-10-31 08:00:00
INV000337,WH006,Salvador,BA,3c2f792f1041177a81913a977431a99e,459,4,25,50,IN_STOCK,2018-12-16 15:00:00
INV000338,WH005,Porto Alegre,RS,bcad5b050c241af2fdc24c51556b297c,434,34,25,75,IN_STOCK,2018-11-16 22:00:00
INV000339,WH005,Porto Alegre,RS,0d8c64a12c0e49b2515674c031b965a1,80,22,15,20,IN_STOCK,2018-12-18 01:00:00
INV000340,WH005,Porto Alegre,RS,e5d860a0fff2e94bd1a406456cc6c4b3,0,0,25,0,DISCONTINUED,2018-11-12 13:00:00
INV000341,WH001,Sao Paulo,SP,eca26be90d3b3454dd69a13a05bdb46e,158,33,30,40,IN_STOCK,2018-12-28 18:00:00
INV000342,WH002,Rio de Janeiro,RJ,c4344f6de69a96da8febce3f885171f0,292,32,30,50,IN_STOCK,2018-10-04 15:00:00
INV000343,WH001,Sao Paulo,SP,f092eaa771e3dca0bfeca32b5c9d5669,84,22,15,20,IN_STOCK,2018-11-28 06:00:00
INV000344,WH005,Porto Alegre,RS,debefa981200019b8c4a45d0176125a6,104,28,25,50,IN_STOCK,2018-11-08 01:00:00
INV000345,WH006,Salvador,BA,d0877f0094337c414d23f5a3c7bad20c,376,10,10,40,IN_STOCK,2018-11-01 16:00:00
INV000346,WH002,Rio de Janeiro,RJ,4ed86bcb86407328452ac1c5b3b89d67,331,29,25,40,IN_STOCK,2018-11-21 20:00:00
INV000347,WH002,Rio de Janeiro,RJ,e117ca2a90cfd40b93450b0b60f834e4,257,39,10,50,IN_STOCK,2018-11-27 18:00:00
INV000348,WH004,Curitiba,PR,7af3e2da474486a3519b0cba9dea8ad9,140,4,20,30,IN_STOCK,2018-12-08 05:00:00
INV000349,WH003,Belo Horizonte,MG,4c303e0fd131aa3fe487c108b5aa8c06,113,31,20,50,IN_STOCK,2018-12-21 10:00:00
INV000350,WH005,Porto Alegre,RS,63f7cd79973145c9e6bb11c5fd03e82e,355,22,10,50,IN_STOCK,2018-11-28 19:00:00
INV000351,WH002,Rio de Janeiro,RJ,a2bd2eae20998a24c22b110334928b02,40,5,30,40,LOW_STOCK,2018-11-10 03:00:00
INV000352,WH002,Rio de Janeiro,RJ,55103cbbe0851d3a303a022cc4140628,226,32,15,30,IN_STOCK,2018-12-16 04:00:00
INV000353,WH005,Porto Alegre,RS,f97d74310019b255120e4316f4515d74,284,11,30,30,IN_STOCK,2018-12-02 09:00:00
INV000354,WH002,Rio de Janeiro,RJ,3d649f0e12c7b5f9ec7e00f538cc13f3,372,22,10,50,IN_STOCK,2018-12-02 04:00:00
INV000355,WH002,Rio de Janeiro,RJ,9a5a361f3cd6c280f6bf4ffb6207c51e,65,26,25,75,LOW_STOCK,2018-11-23 22:00:00
INV000356,WH004,Curitiba,PR,c354569eefd558bf201d0aedf35608ed,314,14,10,20,IN_STOCK,2018-11-05 07:00:00
INV000357,WH005,Porto Alegre,RS,7f383ce1a13d3d90e3d6074557ee8deb,344,35,25,50,IN_STOCK,2018-12-13 03:00:00
INV000358,WH003,Belo Horizonte,MG,f2a1b32f85cad59ff2a8444154ac25f0,322,28,10,40,IN_STOCK,2018-11-24 03:00:00
INV000359,WH006,Salvador,BA,5027a29c73fb3aa5e93eae6867c9a2e7,10,7,10,30,LOW_STOCK,2018-10-12 14:00:00
INV000360,WH001,Sao Paulo,SP,457c5f8a59156ce6315753d8d788a16a,142,22,30,30,IN_STOCK,2018-12-18 20:00:00
INV000361,WH004,Curitiba,PR,3eb0cd17f2bfe15716e113962806a5de,436,13,15,30,IN_STOCK,2018-12-12 11:00:00
INV000362,WH005,Porto Alegre,RS,76df076d70248fa44de6ed8c31a1a9b5,166,18,20,75,IN_STOCK,2018-11-04 16:00:00
INV000363,WH006,Salvador,BA,7683fe3e73bd7af6d0f6a6ed497cb04a,25,1,25,30,LOW_STOCK,2018-12-23 04:00:00
INV000364,WH006,Salvador,BA,e63e00cfcd91a5b34c13e2134671e842,5,1,20,30,LOW_STOCK,2018-12-26 12:00:00
INV000365,WH004,Curitiba,PR,a77e6c93242ae050800cb3e5b98c2fcd,366,24,25,40,IN_STOCK,2018-12-21 02:00:00
INV000366,WH004,Curitiba,PR,a1e9b0d76a76ff474f4a4374fcfb8c42,400,29,20,40,IN_STOCK,2018-11-11 18:00:00
INV000367,WH001,Sao Paulo,SP,1dfb36d969d347f56f43590ec42c7b8c,15,2,20,20,LOW_STOCK,2018-11-20 06:00:00
INV000368,WH004,Curitiba,PR,ae728f68e1fe806253238e93f2bfc324,18,9,20,50,LOW_STOCK,2018-12-13 04:00:00
INV000369,WH005,Porto Alegre,RS,a1d17216996bf0cbba886f91bfd31c77,4,0,10,40,LOW_STOCK,2018-11-28 00:00:00
INV000370,WH001,Sao Paulo,SP,22776ebd2bfdf5f55499fd324862a673,0,0,25,30,OUT_OF_STOCK,2018-11-24 06:00:00
INV000371,WH006,Salvador,BA,6b5af19067eeadc0f331687a79ca656b,11,1,20,40,LOW_STOCK,2018-11-02 02:00:00
INV000372,WH003,Belo Horizonte,MG,c72a1a8c3bbe15206d1880cedc7bd791,61,40,25,30,IN_STOCK,2018-12-29 07:00:00
INV000373,WH004,Curitiba,PR,f14aa2ba817ef24ccf7f99c0ccfab59a,25,15,15,20,IN_STOCK,2018-12-15 07:00:00
INV000374,WH005,Porto Alegre,RS,f2d80346f1dd6986e9e6611db7b708aa,29,26,20,20,IN_STOCK,2018-11-24 22:00:00
INV000375,WH002,Rio de Janeiro,RJ,1f64ec386a6be322e71596931f5d2377,231,6,10,30,IN_STOCK,2018-11-17 09:00:00
INV000376,WH002,Rio de Janeiro,RJ,b97114b2893e68400ae867459b491bcd,363,4,15,30,IN_STOCK,2018-10-02 19:00:00
INV000377,WH006,Salvador,BA,ef6aa884e3493fd38cc8ee47d8d79d10,414,40,15,40,IN_STOCK,2018-11-22 19:00:00
INV000378,WH006,Salvador,BA,769cc5a32d4e6c7710013f35a73d45e9,79,8,10,30,IN_STOCK,2018-12-15 23:00:00
INV000379,WH004,Curitiba,PR,e24f73b7631ee3fbb2ab700a9acaa258,216,15,15,50,IN_STOCK,2018-10-11 07:00:00
INV000380,WH005,Porto Alegre,RS,0417855683de23ba1e20e8a358a5ac7c,225,19,10,75,IN_STOCK,2018-12-17 16:00:00
INV000381,WH002,Rio de Janeiro,RJ,11dc4053871ff53ff79fb1fc7e6b160f,375,15,10,40,IN_STOCK,2018-10-15 07:00:00
INV000382,WH004,Curitiba,PR,8729e9bc4b7f0422448d80ed35ae329d,295,23,10,20,IN_STOCK,2018-10-17 12:00:00
INV000383,WH005,Porto Alegre,RS,eced39e6c33db4b865ea46d12dde67d8,429,30,15,75,IN_STOCK,2018-10-10 00:00:00
INV000384,WH005,Porto Alegre,RS,bad5bc36e62c12c840045474c6dbe021,155,3,10,40,IN_STOCK,2018-11-20 16:00:00
INV000385,WH003,Belo Horizonte,MG,afce90df29b9a0c1bfe5e1033f1197b1,472,27,25,75,IN_STOCK,2018-10-11 20:00:00
INV000386,WH005,Porto Alegre,RS,06efa56b8557e1efcb2c107f55d1a8dd,177,19,10,30,IN_STOCK,2018-10-27 04:00:00
INV000387,WH005,Porto Alegre,RS,fa9cf28beaafe4f4bec59550f6c76481,404,19,10,75,IN_STOCK,2018-10-31 01:00:00
INV000388,WH002,Rio de Janeiro,RJ,0bb7cb61f1957f79dac582ab66ccdc1f,114,39,25,50,IN_STOCK,2018-11-09 21:00:00
INV000389,WH006,Salvador,BA,ad19bca6e0f1919433d7e21d534ddb50,96,8,10,30,IN_STOCK,2018-10-21 15:00:00
